generation,chromosome,patient_waiting_time,total_time_in_system,resource_utilization_balance,staff_workload_equity
11,11>11>8>17>19>21>22>10>14>4>3>2>23>4>10>13>7>8>1>9>11>20>15>18,26.00871051205355,27.538132601377164,0.5,0.003457936987977337
11,23>13>19>11>18>21>11>9>2>19>16>5>21>24>20>16>24>19>5>22>12>22>15>13,26.16766717840396,26.79407866422298,0.8333333333333334,0.0005730459001050122
12,1>5>9>2>7>24>5>8>15>12>3>22>17>24>23>17>14>6>23>11>10>2>15>7,26.12329948139903,27.195449636896544,0.5833333333333334,0.0016844385311617395
12,22>5>21>1>14>12>6>13>7>6>21>3>19>21>3>23>19>18>22>11>24>6>2>13,26.14992430370344,26.759142253251134,0.8333333333333334,0.0005427558448933299
12,23>17>13>24>17>7>17>23>1>13>6>23>15>24>16>5>9>19>6>1>16>12>1>5,25.916305719012104,26.812373962964095,1.1666666666666667,0.0011954625734455378
12,20>4>13>2>12>19>8>12>5>11>14>24>21>24>4>13>8>12>21>16>12>13>22>4,25.55946021505146,26.915736556332863,1.25,0.0028157430214579924
12,17>17>17>22>17>4>22>8>24>12>6>7>15>11>20>18>5>8>22>22>11>21>1>11,25.621330670315746,26.815370826685694,1.3333333333333333,0.002171873379434939
12,21>13>1>18>7>4>4>20>6>12>23>22>15>14>5>16>3>1>5>11>8>5>19>2,26.003504902493848,27.32197798617427,0.4166666666666667,0.002570861965100661
12,20>13>13>1>1>21>9>5>8>12>6>17>14>16>19>14>22>7>12>13>13>2>24>18,26.031769618672815,26.725437297620086,0.75,0.0007100607949006025
12,23>13>6>8>20>4>17>24>21>16>20>2>12>14>19>13>3>13>12>21>11>20>11>13,25.795435521736646,26.743422864078898,1.0,0.0013505769943009836
12,7>9>1>8>16>7>12>4>8>19>6>20>19>16>21>24>2>12>6>9>13>17>18>13,25.86428612112042,26.816092171345574,0.6666666666666666,0.0013542409132490418
12,11>17>1>2>2>19>4>8>1>4>13>17>15>12>12>19>6>3>23>14>11>8>3>1,25.64785994453598,26.942954239026598,0.9166666666666666,0.002549767101141244
12,20>20>13>11>22>18>8>20>2>21>21>3>1>21>5>24>1>3>2>16>12>20>22>9,26.108625449967445,26.733019959771465,1.0833333333333333,0.0005719395580962157
12,11>11>9>6>3>15>9>12>15>12>5>23>12>20>22>20>9>8>23>21>8>15>19>14,26.212452343327442,26.69820553167202,1.0833333333333333,0.0003434124310203514
13,18>22>24>2>21>13>22>23>18>19>17>5>12>7>20>16>14>4>17>9>24>20>14>15,25.8255125864881,26.949895460352298,0.5,0.0018955294819840351
13,13>23>6>4>22>5>2>23>8>13>3>3>12>19>9>21>16>8>15>11>18>7>21>8,26.027519145990848,27.014909182357375,0.5833333333333334,0.0014391694509073326
13,13>2>4>8>23>7>17>22>21>11>22>18>12>21>7>19>15>18>23>11>3>9>21>12,25.80180978266354,26.80285502560705,0.75,0.0015052445863669307
13,22>13>12>22>21>13>1>23>16>12>10>3>12>8>7>19>9>19>15>1>12>7>19>19,26.17887574146212,26.896534710407384,1.3333333333333333,0.0007515091109658183
13,20>22>23>18>14>19>9>3>15>16>6>24>2>21>24>11>19>19>22>24>16>15>18>6,26.21148016008681,26.709266640272215,0.9166666666666666,0.0003606642546673877
13,24>17>8>6>7>15>9>13>9>12>1>1>11>23>20>4>12>12>15>13>24>6>14>8,25.865707605630988,26.781928692898568,0.8333333333333334,0.0012547344968036466
13,16>8>14>2>21>19>9>24>18>12>23>23>3>16>15>16>20>8>6>9>20>11>2>5,26.204960601122355,26.781417970796397,0.6666666666666666,0.0004839130891673231
13,14>11>1>8>17>13>9>24>9>19>7>23>18>9>16>17>12>18>11>9>24>8>5>3,26.16926525028332,26.97522883564059,0.9166666666666666,0.0009485228158449269
13,23>17>23>8>3>19>13>13>7>19>17>9>24>11>5>5>12>1>22>21>15>20>24>6,26.04819651628615,26.88976112608791,0.5,0.0010438055659382614
13,17>17>8>2>22>15>13>13>14>13>1>12>12>4>19>11>1>18>23>2>16>2>19>7,25.636823904419405,26.679003139330852,0.8333333333333334,0.00165255678217722
13,20>13>9>22>2>6>9>18>1>12>7>18>21>12>12>14>3>18>23>22>24>14>18>3,26.191834291090814,26.799463969335417,1.0833333333333333,0.0005382030155128354
13,20>17>24>22>7>24>8>13>18>11>7>19>24>7>19>14>11>18>16>21>18>24>21>1,26.17938278232994,26.789084364364406,1.25,0.0005423951998395414
13,11>20>4>22>10>15>13>13>15>3>4>2>14>23>4>19>17>1>8>4>8>19>11>6,25.539418742859066,27.242516878487226,0.9166666666666666,0.004446899651988435
14,14>13>10>22>11>12>24>9>1>20>22>18>12>19>20>22>1>18>17>1>4>2>23>8,25.928554733530728,27.1056548545273,0.75,0.00206096297225497
14,18>3>20>12>23>15>17>18>14>22>7>23>2>22>23>22>12>8>22>8>24>7>2>16,25.903106602827183,26.627080709264664,1.1666666666666667,0.0007811642531832692
14,22>12>7>17>7>21>16>11>14>19>22>8>21>4>23>17>2>18>19>15>10>18>21>6,25.88189456198698,27.125851589008736,0.6666666666666666,0.002310035362291018
14,10>21>13>12>22>4>17>17>2>23>15>4>24>23>20>5>2>18>24>4>12>6>9>13,25.445973240767668,27.02334559325778,0.75,0.0038426454620273426
14,3>17>13>12>23>4>2>17>14>8>22>5>8>23>23>16>1>7>11>11>16>9>11>16,25.804618403388503,26.90291256651499,0.9166666666666666,0.0018115172286102814
14,11>8>21>2>7>1>12>18>14>12>7>4>22>24>13>14>17>4>12>22>6>6>11>12,25.625792127622773,26.81856393589559,1.0,0.0021665071856358047
14,17>17>24>12>22>15>10>18>8>7>7>1>5>23>12>4>1>19>24>13>6>8>5>16,26.034229312044193,27.32445311749181,0.5833333333333334,0.0024560694863788018
14,11>21>6>23>22>19>16>13>10>11>2>19>12>23>23>8>3>8>8>14>16>18>9>19,26.27464648906141,27.028672226797266,0.9166666666666666,0.0008235663192964962
14,17>24>23>17>7>20>9>13>14>11>1>4>22>22>23>19>10>18>17>7>24>21>3>19,25.826962560998854,27.112561398521166,0.6666666666666666,0.0024777887462436783
14,3>22>13>3>22>15>2>23>18>12>12>1>12>22>9>14>21>18>17>11>23>20>3>9,26.00191910446755,26.74221815688007,1.0,0.0008105943668361776
14,8>8>8>16>22>23>9>13>7>6>1>24>3>22>10>16>19>19>11>22>8>20>2>11,26.23308736991649,26.97330042649027,1.0,0.0007961862465650162
14,3>4>2>22>7>4>12>24>15>19>2>24>2>7>12>11>15>16>9>1>2>2>22>12,25.545271297526625,26.689934840320834,1.5,0.002007865710133555
14,14>8>8>8>7>6>22>13>18>3>22>19>24>19>15>14>10>18>2>1>23>6>17>5,26.324594388585595,27.259134331233863,0.6666666666666666,0.0012602954244359456
14,23>6>23>4>22>19>22>24>16>5>7>8>24>23>9>17>8>16>17>11>23>7>21>13,25.742388379073446,26.789350398473676,1.0,0.0016541092015257563
14,11>13>2>16>23>2>4>13>9>8>8>9>23>16>15>14>3>8>19>22>1>14>14>3,25.99773469182935,26.952264816959122,1.0,0.0013480570244840762
14,20>11>23>16>7>19>4>20>18>13>3>9>14>22>15>14>16>18>19>7>12>9>21>18,26.12521934898003,27.05307430645753,0.75,0.0012613635995815944
14,22>9>18>22>7>1>3>18>14>6>7>20>23>22>23>16>19>8>23>22>16>9>5>6,26.188586142849996,26.775190420067826,1.1666666666666667,0.0005017256975615791
14,18>16>23>2>22>20>2>6>15>4>3>9>3>22>12>16>11>8>16>22>11>18>21>12,25.91259682072442,26.883418864459873,0.9166666666666666,0.0014036453209298934
14,20>13>24>9>22>15>5>18>14>8>4>3>24>21>6>19>14>18>17>1>6>20>20>16,26.092379968267835,27.14095951916175,0.5833333333333334,0.001615010608252844
14,22>23>23>2>17>20>12>13>14>3>7>1>17>12>6>2>20>10>18>15>14>9>14>6,26.009953656214435,27.01338177809071,0.75,0.0014883099315373752
15,24>2>23>17>22>16>4>19>16>19>3>12>12>20>19>11>2>1>8>7>4>9>18>19,25.70639578757314,26.94708166787741,0.8333333333333334,0.0023293851352813727
15,11>3>20>8>11>15>22>11>24>7>2>3>19>16>14>24>14>1>19>6>14>21>11>7,26.286845561770434,26.72223328508695,1.0833333333333333,0.0002743313311042964
15,17>4>8>12>11>2>16>12>14>23>2>3>23>3>23>18>14>4>12>17>4>20>21>16,25.423923302147447,26.871283939799557,1.1666666666666667,0.0032409204811068826
15,3>17>19>2>23>8>22>4>9>19>2>4>2>23>1>18>14>9>14>8>24>20>22>18,25.693005269425655,26.977233744647947,0.9166666666666666,0.0024983586230889446
15,14>17>6>2>17>12>17>4>1>19>8>24>5>3>1>16>2>16>2>22>13>20>2>3,25.644493477990594,26.841316593722073,1.0,0.00217806926374114
15,16>6>19>16>7>24>9>6>24>5>1>5>12>12>18>14>14>1>14>22>23>20>8>12,26.306783512472965,26.854878065653736,0.9166666666666666,0.0004340856914466712
15,3>11>8>16>22>24>8>19>19>21>17>5>23>19>18>11>2>4>17>11>24>2>2>7,25.82705009214322,26.98264272223791,1.0,0.002001980841631589
15,4>11>19>22>8>13>18>9>16>15>21>1>24>24>1>16>10>4>24>3>8>2>17>20,25.880935558470195,27.26755294685316,0.5833333333333334,0.0028704721737749044
15,18>15>2>17>16>15>16>24>16>19>7>1>14>22>18>17>6>4>2>15>24>17>18>16,25.76937464495283,26.933512505830215,1.4166666666666667,0.0020408029282260776
15,4>6>6>22>4>16>10>18>9>23>4>24>15>12>18>16>2>14>17>13>21>19>9>7,25.66030186049078,27.21396740597898,0.5833333333333334,0.00366599229304621
15,8>13>8>2>22>12>4>19>16>19>4>15>24>8>3>11>21>4>17>13>24>8>12>23,25.521053190220666,26.906324305544768,1.0833333333333333,0.002946268836040757
15,7>13>2>3>7>14>5>19>14>11>16>24>12>2>3>22>20>8>5>13>16>9>2>7,26.206003645826602,26.91156824731296,0.9166666666666666,0.0007248897745991282
15,20>24>6>22>17>19>22>16>6>7>20>12>12>19>6>11>17>7>9>11>24>7>5>8,25.998877198331936,26.748316265198167,1.0833333333333333,0.0008309281481732872
15,15>8>2>22>21>18>12>11>1>6>7>5>3>16>10>14>17>10>1>16>12>17>22>3,26.27029863459225,27.455549092817776,0.5833333333333334,0.0020355896977157094
15,20>16>13>18>20>24>2>11>18>8>7>21>14>6>5>14>6>3>23>7>23>23>8>23,26.242995592124924,26.81590127179577,1.0,0.00047658398083332253
15,20>6>6>17>22>16>5>1>16>15>7>4>19>2>15>18>3>8>17>13>24>17>2>8,25.771350829983948,26.963752283736056,0.6666666666666666,0.002140773043152888
15,3>17>8>2>22>13>22>18>24>19>3>9>17>12>14>11>16>7>1>22>23>8>2>18,25.93829789597309,26.792693638860662,0.6666666666666666,0.0010850136555056007
15,17>8>23>2>7>24>17>23>6>19>3>7>24>12>15>22>21>1>8>22>14>14>2>1,25.86561127675542,26.63622006356862,0.75,0.0008876104783351037
16,3>11>21>18>22>24>22>24>17>7>12>4>4>6>6>19>13>1>24>15>8>8>2>23,25.684592185925453,26.90329084543729,0.5833333333333334,0.0022513722972450183
16,16>2>23>16>7>12>4>16>16>19>7>19>3>23>3>22>15>2>9>22>23>17>8>18,25.823099008204043,26.84853844741649,1.1666666666666667,0.0015768969482739057
16,3>15>8>19>21>9>17>10>6>7>3>5>19>18>9>24>21>1>14>22>8>9>23>20,26.357457295749214,27.23336492550022,0.5833333333333334,0.0011043572727983807
16,20>23>7>16>22>6>2>6>19>18>22>7>17>2>23>14>21>4>2>2>22>7>22>7,25.595294521106485,26.562210732180663,1.6666666666666667,0.0014271099054354445
16,20>11>13>16>11>24>12>18>19>6>1>24>19>8>1>8>1>7>16>5>16>21>23>21,26.2489148593597,26.671376566657813,0.9166666666666666,0.0002590311485373309
16,3>13>12>7>7>23>24>13>19>19>1>24>12>12>10>9>21>16>2>15>24>21>18>6,26.19534589396603,26.92512711280114,0.8333333333333334,0.0007761346810773463
16,16>17>14>22>8>20>10>6>19>19>22>24>21>12>23>8>2>7>17>17>22>2>21>18,25.84965442827084,26.91612687481907,0.8333333333333334,0.0017021185145727465
16,8>4>8>22>2>20>22>18>6>19>13>6>17>3>14>22>15>20>14>19>18>7>22>23,25.901032434540713,26.947543417719736,1.0,0.0016325009015416318
16,4>21>8>2>7>14>2>6>24>12>22>4>4>19>5>14>24>7>14>15>4>17>11>6,25.421458833130682,27.008350836585123,1.0833333333333333,0.0038966715859594697
16,8>13>15>22>22>8>24>19>5>5>3>1>12>7>23>14>6>20>15>2>4>14>12>18,26.102142129642434,27.13669275166235,0.5,0.0015709095938529656
16,21>4>8>2>17>1>3>17>14>15>12>23>12>6>10>2>2>7>4>1>16>19>2>16,25.595310545367415,27.0183665770174,0.9166666666666666,0.0030911721675953435
16,21>21>11>21>11>16>5>9>14>19>24>6>4>2>15>14>16>1>2>22>14>7>4>6,25.825870054601182,27.036050595403093,0.9166666666666666,0.002195788001991624
16,1>3>19>7>11>15>5>16>22>7>21>6>4>2>14>11>21>2>17>1>9>14>2>12,25.857792019961153,26.919154526625146,0.6666666666666666,0.0016847854669266849
16,21>17>6>12>5>15>23>1>22>15>2>24>15>11>10>8>3>12>24>17>23>20>2>20,26.013075741744824,27.034657822752692,0.75,0.001542279628784571
16,18>11>12>17>23>24>12>19>15>19>13>24>24>7>23>19>6>1>17>7>8>12>2>13,25.900774960372473,26.620261889789333,1.0833333333333333,0.000771649893110296
16,20>2>15>3>22>9>22>18>22>12>8>1>15>12>13>7>16>7>17>15>10>11>9>20,26.105289294706253,26.9838379051085,0.8333333333333334,0.001132594821455311
16,11>23>16>16>8>7>2>17>15>7>7>24>24>11>23>14>12>7>24>7>8>21>21>20,26.006453542907476,26.56046781956297,1.5,0.0004538158378326113
17,11>23>19>16>24>20>9>20>14>17>10>23>24>6>15>16>21>9>6>8>1>7>8>4,26.050960812598237,27.159057648125554,0.5833333333333334,0.0018092889801389815
17,20>13>23>4>2>12>2>21>14>7>20>16>12>6>24>16>21>18>14>1>17>7>23>7,25.760887783933565,26.717478468216743,0.8333333333333334,0.001378893240842033
17,5>13>12>19>22>18>23>13>14>22>3>4>1>19>16>8>2>2>14>8>18>23>21>21,25.97170551292992,27.000644630647766,0.75,0.0015695617877347304
17,21>15>12>22>11>12>2>18>19>19>7>17>19>20>12>9>11>22>4>20>4>23>11>18,25.67847263881842,26.900447779851568,1.0833333333333333,0.002264573211393794
17,16>9>6>19>22>15>23>4>14>7>21>2>4>20>10>16>24>9>14>22>18>8>21>12,25.88442392099221,27.20740326631142,0.5,0.0026123365097976067
17,18>24>2>16>22>2>14>18>6>11>21>2>4>21>22>14>11>4>20>9>22>17>2>16,25.551627722633963,26.785592451329777,1.25,0.002332213739524036
17,4>16>15>4>23>11>21>13>17>11>2>4>15>23>15>19>1>18>22>14>14>7>5>3,25.651977562216246,27.128718797172546,0.75,0.0033141113866705166
17,14>12>13>2>5>4>9>23>6>1>20>24>12>7>10>16>21>7>24>17>18>7>23>14,26.00372826135715,27.193170587152125,0.5833333333333334,0.002092259455203449
17,5>13>15>3>22>8>2>1>1>19>18>23>17>7>23>21>11>18>22>15>4>9>23>18,25.949581751705875,27.04057338481647,0.75,0.0017675923573145455
17,12>23>8>3>3>20>22>7>12>18>2>24>11>22>21>8>19>18>9>9>19>14>18>10,26.35363128155093,27.14738058928801,0.75,0.0009071639603824504
17,16>15>8>7>8>15>2>23>7>19>2>20>12>15>24>1>3>2>14>19>1>17>11>23,26.010382702000687,26.682367389843392,0.9166666666666666,0.0006674600394912196
17,11>15>2>22>3>2>9>2>6>19>7>1>15>16>23>5>21>17>14>9>13>8>18>18,26.080246839610194,26.874015207665444,0.5,0.0009263266980276898
18,15>15>8>4>22>8>9>12>12>18>21>23>11>22>23>1>15>2>9>20>18>23>16>6,25.897526094485812,26.8028661664332,0.9166666666666666,0.001222100517943362
18,16>13>12>19>13>24>2>16>17>22>8>24>17>21>22>18>14>18>1>23>18>11>3>11,25.981860432948267,26.80406274086085,0.75,0.0010014214554116504
18,4>4>14>22>18>8>23>21>17>15>12>6>5>15>21>8>22>18>14>3>1>11>22>15,25.84247820864797,27.154322131650364,0.9166666666666666,0.002576890818499517
18,16>2>2>19>13>14>5>16>14>15>24>1>11>23>7>22>12>4>3>9>22>23>18>6,25.96457832534851,26.961487569230748,0.4166666666666667,0.001474173833624655
18,16>8>23>11>11>20>13>9>17>18>2>7>24>6>10>7>14>21>9>20>20>7>21>24,26.15977839045502,26.983554879390447,0.8333333333333334,0.0009916322998399579
18,5>15>7>19>24>2>12>17>9>11>12>4>1>22>15>6>22>19>24>14>3>7>23>21,25.888403398946423,26.920555156677484,0.5,0.0015895587294798201
18,16>15>7>16>5>12>15>6>21>15>12>7>18>14>2>21>19>8>15>9>18>8>22>11,26.251802856139808,26.79253646670265,1.0,0.00042427599599506827
18,18>17>24>20>18>14>2>17>14>3>12>2>15>11>23>6>5>9>13>7>16>23>21>7,26.014169683760702,26.88404552507736,0.5,0.0011181359258290939
18,19>15>8>20>15>2>5>13>9>19>12>24>11>8>2>18>2>7>15>20>1>10>3>20,26.32124501159939,27.14395530232016,0.9166666666666666,0.0009769694952136896
18,20>15>9>22>12>2>12>12>12>23>7>2>4>23>1>21>2>18>9>9>3>6>2>6,25.714289875370273,26.623228419246402,1.4166666666666667,0.0012494531310434486
18,15>13>7>19>22>24>9>13>24>22>24>16>15>23>12>5>23>18>2>4>21>7>18>6,25.93600056700372,26.894093093818107,0.75,0.0013646110738731708
19,11>24>11>22>4>12>5>23>6>19>2>2>11>21>7>18>21>24>15>13>14>5>16>21,25.990309424522792,27.008630232672893,0.75,0.0015351341618513705
19,21>24>24>2>13>2>12>23>19>22>7>5>11>12>11>18>10>19>20>7>16>20>23>6,26.179161343649564,26.995824002756176,0.6666666666666666,0.0009731368927875112
19,15>2>19>16>8>23>9>12>12>18>12>24>11>8>22>13>23>20>13>13>6>7>16>9,26.02158854592129,26.454305451822183,0.8333333333333334,0.00027652863830606334
19,5>12>14>16>24>20>9>13>12>11>4>5>19>7>10>4>8>7>15>13>3>23>18>6,26.119843767747785,27.5104110160234,0.4166666666666667,0.0028342805908574734
19,3>2>11>22>22>9>13>12>9>1>6>2>9>7>22>4>21>21>12>17>6>1>19>17,25.587700847724893,26.582759158112236,1.0,0.0015122880937840472
19,11>15>14>16>4>24>23>18>17>14>6>24>19>12>21>8>2>18>2>7>2>8>22>5,25.90687140617169,27.001480010809253,0.5833333333333334,0.0017852036934933007
19,16>8>23>19>13>23>3>17>13>6>2>6>15>13>7>4>23>4>24>17>16>8>22>22,25.50532501797206,26.72116346521892,1.0,0.0022724274182118497
19,17>15>9>4>24>1>9>12>17>19>12>1>7>2>23>2>23>4>18>10>20>16>21>19,25.648383907975,27.051902753822553,0.6666666666666666,0.002994446000524858
19,4>2>15>7>15>2>2>17>18>8>24>1>14>6>11>1>1>19>14>7>22>17>16>11,25.778824111350207,26.86035063543371,0.9166666666666666,0.0017601437706916186
19,16>15>11>16>15>11>9>23>12>3>12>24>4>24>23>9>7>2>2>9>18>23>9>12,25.885398511019076,26.786034586235214,1.4166666666666667,0.001210567378375253
19,15>8>9>22>13>2>12>1>23>22>2>6>21>10>13>24>5>10>4>7>21>19>18>6,26.09686803565984,27.38497085483235,0.5,0.0024362636337050673
19,4>12>5>20>7>24>13>17>12>8>2>24>21>6>2>5>21>10>14>2>22>7>11>22,25.89176549361294,27.145463482864905,0.75,0.0023445663569576906
19,4>15>8>20>24>9>6>9>11>18>7>5>15>7>2>4>21>7>2>9>17>19>16>17,25.691709665522353,27.006824696551586,0.8333333333333334,0.0026202424119621016
19,18>15>11>19>5>12>21>8>9>18>22>1>23>6>23>20>21>22>24>20>10>11>9>6,26.306754550580862,27.068220917982007,0.6666666666666666,0.0008378512206169185
20,2>14>21>22>22>24>13>6>1>4>5>2>13>17>2>20>22>6>1>13>20>20>1>18,25.712800505753474,26.741763360607063,1.3333333333333333,0.001601402984920311
20,15>13>7>16>18>2>20>19>10>1>3>2>6>2>23>11>21>12>14>20>6>19>22>23,26.145045487970595,26.96039902241829,0.5833333333333334,0.0009725526302540123
20,11>19>8>9>7>12>5>1>7>19>23>21>15>23>14>7>14>7>14>12>24>7>1>11,26.25798102757928,26.683958825583378,1.5,0.00026317902159221103
20,4>13>8>16>24>8>6>17>13>18>20>1>19>15>15>4>22>17>5>8>17>23>16>22,25.608404086581753,26.956222063277604,0.9166666666666666,0.002770112842991238
20,18>12>8>4>15>23>7>23>9>22>17>23>19>11>13>20>21>14>15>12>6>4>18>18,25.752181821769824,26.99058723457593,0.75,0.0023125845670671614
20,19>19>7>4>13>3>5>17>14>6>6>17>21>13>15>11>2>21>4>17>6>20>20>20,25.606956305014837,26.956592012713458,1.0833333333333333,0.0027779037824917172
20,11>2>8>2>24>11>11>9>9>19>20>7>19>3>23>7>21>17>6>13>24>4>15>18,25.90090407439371,26.901320046263166,0.6666666666666666,0.0014918713936370182
20,8>12>14>22>13>24>2>8>7>8>12>2>13>13>18>11>19>24>15>20>22>23>2>15,25.972207665073146,26.52620692397811,1.0833333333333333,0.0004549887244866698
20,11>2>8>5>14>23>7>23>17>19>4>24>4>19>2>2>8>17>18>17>18>7>23>11,25.573363667190943,26.96747458855331,1.25,0.0029717956980709215
20,11>15>1>9>22>8>4>4>14>10>14>24>6>4>9>6>2>9>17>7>21>23>16>22,25.620708057828306,27.147640447491074,0.75,0.0035518724326323733
20,1>12>2>16>7>3>21>9>12>6>20>2>6>21>7>20>17>18>2>22>7>4>21>6,25.717716553412384,26.690125746149384,1.1666666666666667,0.0014296617590164185
20,14>14>5>19>1>3>9>23>1>14>2>7>12>8>23>13>6>24>5>17>17>23>13>18,26.095028741108877,26.993983065886272,0.8333333333333334,0.0011867512371399964
20,1>6>14>16>7>14>18>8>12>1>24>14>15>24>8>18>21>21>15>7>3>7>22>11,26.306421881810774,26.713886913972047,1.0,0.00023991484834943715
20,6>21>8>22>15>3>21>9>14>6>12>6>7>24>7>6>1>15>10>13>17>21>23>22,26.104815708990685,26.933265888803298,1.0,0.0010071439074256265
21,18>2>7>17>14>24>3>23>13>22>12>2>11>8>13>19>13>4>6>17>4>4>22>6,25.35674623291938,26.76499523047507,0.8333333333333334,0.003084408227337538
21,2>11>7>6>7>3>14>18>12>5>7>2>23>8>23>12>21>20>18>17>6>17>1>11,26.004440988180892,26.869507888300053,0.8333333333333334,0.001106634856624509
21,16>11>23>14>21>23>13>14>1>6>14>3>6>12>9>6>17>3>2>7>17>24>9>17,25.886142898697624,26.74413728922152,1.0,0.0010985863748288777
21,3>15>2>22>15>20>1>19>5>9>15>8>19>16>22>6>13>9>15>17>16>18>4>11,25.99477126605956,27.049416158494623,0.8333333333333334,0.0016460404627938365
21,16>4>7>22>15>24>2>23>17>7>14>2>17>19>17>1>14>17>17>13>23>7>4>6,25.249998322758458,26.544104501070922,1.4166666666666667,0.0026267401597499184
21,21>17>7>4>13>2>13>19>9>22>15>24>7>11>20>16>22>20>5>9>17>7>23>19,25.735034392113736,26.791925967716136,0.75,0.001686597166582286
21,16>2>8>17>18>3>17>19>20>24>1>6>19>21>3>12>22>4>6>9>13>12>1>19,25.826919367281523,26.906894318659724,0.6666666666666666,0.0017485664935139615
21,18>8>1>4>14>24>23>19>16>19>12>2>17>7>22>9>10>18>2>24>22>13>18>4,25.811798183300425,27.231592140359933,0.6666666666666666,0.003025618208642575
21,11>19>1>10>7>20>13>2>7>19>3>2>6>17>2>6>17>1>23>22>17>11>4>13,25.685171075428553,26.962763860098175,1.0,0.0024741155305197144
21,11>8>7>16>13>24>18>1>7>19>6>6>17>13>1>4>2>4>4>17>13>4>1>22,25.263659434501808,26.7873586524555,1.25,0.0036375248826716364
21,23>21>8>22>18>3>17>6>23>19>9>5>23>2>17>10>13>3>5>24>20>22>16>15,26.15059511240018,27.241368654868303,0.5833333333333334,0.0017398268837465708
21,13>17>21>6>22>24>6>23>17>1>1>16>19>8>17>10>14>2>4>20>3>17>18>22,25.701807720805462,27.043842722484342,0.75,0.0027264676253987707
21,23>21>8>3>4>10>2>1>9>6>13>24>11>2>18>7>22>7>5>17>15>11>4>11,25.855557867116698,27.291383489767462,0.5,0.003083866526042175
21,1>17>7>4>13>13>5>23>13>22>6>7>11>11>2>4>22>18>2>1>3>17>9>19,25.57524713622894,26.884176527063516,0.8333333333333334,0.0026193453424869523
21,1>17>22>3>20>24>9>8>13>6>24>7>19>15>13>10>22>6>5>24>10>23>5>21,26.364551670230743,27.435123093023343,0.6666666666666666,0.0016488855484559344
22,6>1>12>14>9>3>21>7>24>4>24>5>13>9>23>6>20>2>17>17>14>11>18>12,25.85661868553156,26.96823909912109,0.5,0.001848287665567554
22,3>17>11>22>15>11>12>21>12>1>14>1>21>8>14>19>3>2>2>24>22>9>18>19,26.052315560096726,26.77500814577111,0.75,0.0007695104791897771
22,22>21>21>16>20>13>12>2>13>1>22>1>7>24>22>12>20>2>4>17>21>9>4>6,25.426989583212887,26.5203793215819,1.0,0.0018490987160044512
22,16>10>1>11>13>16>6>8>12>12>7>18>7>21>13>11>20>3>5>4>15>23>14>19,26.215568726134666,27.31386773991353,0.4166666666666667,0.0017551838717867754
22,6>1>9>16>7>11>7>17>20>18>7>2>16>9>23>15>13>18>3>1>22>19>11>22,26.067704680235348,26.721287264101004,0.75,0.00062863036829342
22,3>12>6>16>12>20>7>19>5>15>24>5>2>16>3>8>2>6>23>4>15>7>4>17,25.830378897424378,27.16493948202278,0.75,0.002669408473170983
22,1>13>7>17>12>24>18>19>14>9>9>15>19>24>17>12>14>2>18>21>21>22>9>19,25.972531247886348,26.743390500858283,1.0,0.0008808898881324849
22,6>14>7>22>20>9>21>19>16>2>9>24>15>16>2>6>17>17>22>12>9>7>1>5,25.890892921317306,26.681978863574255,0.75,0.0009335837354565079
22,6>17>8>22>20>2>14>3>5>5>1>7>16>17>17>12>21>20>18>9>15>11>1>22,25.986110599613614,26.97109298384982,0.5833333333333334,0.0014367273589554394
23,23>17>16>4>16>11>13>17>3>6>14>5>6>23>10>9>17>15>5>4>9>4>4>15,25.496151297172432,27.322854498018014,1.25,0.005133182727445082
23,6>12>12>11>20>9>2>6>6>6>3>2>11>13>17>3>22>3>15>21>20>9>5>19,26.076091093614053,26.826557339330066,1.1666666666666667,0.0008282803298449579
23,11>20>8>17>20>24>6>19>12>23>1>7>14>23>3>3>22>6>5>3>21>11>15>21,26.186681067907173,26.882186112468496,0.6666666666666666,0.0007054068145045668
23,24>12>21>3>16>9>6>15>16>13>8>4>7>13>2>7>22>22>10>6>15>8>1>24,26.016597728955336,27.08509969931679,0.6666666666666666,0.001686745852191599
23,23>13>16>6>13>19>21>18>9>2>22>7>6>11>2>3>22>14>3>21>22>22>18>22,25.998057473862655,26.63010391494547,1.3333333333333333,0.0005910390578151274
23,16>17>6>13>15>13>17>14>12>3>24>4>7>5>19>9>13>18>23>21>15>7>2>11,25.849309883182997,26.960940022279363,0.5,0.0018493653667017657
23,18>8>11>13>18>2>21>15>16>23>4>15>18>24>11>3>2>17>2>7>22>7>4>17,25.607713804004277,26.928509348117103,0.9166666666666666,0.0026602936348756497
23,6>13>6>10>3>21>6>7>24>19>17>24>7>12>23>11>14>17>2>4>17>4>1>11,25.642386838725553,27.093356930469575,0.8333333333333334,0.003201842949162033
23,1>17>3>22>16>9>23>13>12>6>19>12>16>24>23>3>22>2>23>7>11>7>4>19,25.781459996785532,26.754172255461555,0.75,0.0014234878442076536
23,1>1>2>20>13>12>1>21>24>3>20>11>20>11>3>7>17>12>2>20>20>8>13>13,25.968257219925224,26.5998627599971,1.6666666666666667,0.0005915701514400774
24,23>4>14>4>16>17>17>17>12>13>22>14>2>12>20>9>15>22>23>1>15>12>18>6,25.419978076120852,26.673793287917313,0.9166666666666666,0.00243285780306279
